#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  60
#! SET periodic_psi true
   -3.141592654   -3.141592654   16.572617485  -33.227004522   10.247904144
   -3.036872898   -3.141592654   13.221668197  -30.404222160   10.921395101
   -2.932153143   -3.141592654   10.282798750  -25.447379493   11.218424268
   -2.827433388   -3.141592654    7.951170823  -18.913801980   11.215713918
   -2.722713633   -3.141592654    6.362065437  -11.373409902   11.091199156
   -2.617993878   -3.141592654    5.581769598   -3.617353051   11.085150680
   -2.513274123   -3.141592654    5.586166768    3.442801109   11.403521731
   -2.408554368   -3.141592654    6.253500699    8.944143407   12.099948541
   -2.303834613   -3.141592654    7.394015715   12.434745577   13.050920711
   -2.199114858   -3.141592654    8.795864904   14.008635940   14.005451453
   -2.094395102   -3.141592654   10.278169085   13.979404897   14.728951563
   -1.989675347   -3.141592654   11.690697397   12.736333127   15.126762550
   -1.884955592   -3.141592654   12.917308992   10.419273607   15.266427235
   -1.780235837   -3.141592654   13.856334962    7.311558406   15.349281655
   -1.675516082   -3.141592654   14.451060483    3.977539614   15.617649532
   -1.570796327   -3.141592654   14.729102139    1.470909314   16.329595787
   -1.466076572   -3.141592654   14.847490988    1.124702532   17.796364660
   -1.361356817   -3.141592654   15.100757161    4.230817548   20.351736922
   -1.256637061   -3.141592654   15.894744063   11.543111994   24.237036236
   -1.151917306   -3.141592654   17.673504627   22.927181156   29.395548301
   -1.047197551   -3.141592654   20.810989949   37.197274108   35.270900908
   -0.942477796   -3.141592654   25.499240214   52.118600813   40.837126310
   -0.837758041   -3.141592654   31.660372745   64.814814788   44.846531905
   -0.733038286   -3.141592654   38.915377123   72.655298615   46.286843396
   -0.628318531   -3.141592654   46.659279760   74.006202565   44.710461859
   -0.523598776   -3.141592654   54.195783244   68.844220831   40.374985705
   -0.418879020   -3.141592654   60.906347040   58.566104999   34.034622206
   -0.314159265   -3.141592654   66.366366994   45.332347755   26.625169368
   -0.209439510   -3.141592654   70.375629841   31.087329359   18.933350538
   -0.104719755   -3.141592654   72.893770185   16.992432863   11.423479756
    0.000000000   -3.141592654   73.953773105    3.177744521    4.206913878
    0.104719755   -3.141592654   73.568186932  -10.671119568   -2.857855444
    0.209439510   -3.141592654   71.719117536  -24.756471045   -9.968852445
    0.314159265   -3.141592654   68.403539826  -38.479671536  -17.178322775
    0.418879020   -3.141592654   63.736735125  -50.212658475  -24.203179956
    0.523598776   -3.141592654   58.041571252  -57.712822600  -30.406165108
    0.628318531   -3.141592654   51.872731931  -58.978822833  -34.904367011
    0.733038286   -3.141592654   45.934911434  -53.312281310  -36.881169168
    0.837758041   -3.141592654   40.913311206  -41.796005609  -35.930921845
    0.942477796   -3.141592654   37.297370587  -26.953754912  -32.348167635
    1.047197551   -3.141592654   35.277752191  -11.773344563  -27.125352252
    1.151917306   -3.141592654   34.754869708    1.308337345  -21.603105528
    1.256637061   -3.141592654   35.424334676   10.822417079  -16.934191818
    1.361356817   -3.141592654   36.871899228   16.113464352  -13.646231074
    1.466076572   -3.141592654   38.645251830   17.061276715  -11.564866234
    1.570796327   -3.141592654   40.302705082   13.996388955  -10.116418183
    1.675516082   -3.141592654   41.467779117    7.846720889   -8.761417044
    1.780235837   -3.141592654   41.891724491    0.136738534   -7.268128137
    1.884955592   -3.141592654   41.508422094   -7.272822816   -5.698566764
    1.989675347   -3.141592654   40.439686523  -12.773363284   -4.226384477
    2.094395102   -3.141592654   38.937146158  -15.531879034   -2.928204841
    2.199114858   -3.141592654   37.282343542  -15.790908189   -1.739304561
    2.303834613   -3.141592654   35.680772210  -14.743539137   -0.542503975
    2.408554368   -3.141592654   34.191737532  -13.935025387    0.756913247
    2.513274123   -3.141592654   32.717706554  -14.571912072    2.158530336
    2.617993878   -3.141592654   31.071600656  -17.238556056    3.620392004
    2.722713633   -3.141592654   29.049387902  -21.640104007    5.097161537
    2.827433388   -3.141592654   26.518903663  -26.703633348    6.562374371
    2.932153143   -3.141592654   23.483020273  -31.062819103    7.968162946
    3.036872898   -3.141592654   20.085932425  -33.457561900    9.232735928

   -3.141592654   -3.036872898   18.014757605  -32.356887020   17.062390873
   -3.036872898   -3.036872898   14.737159843  -29.880719374   17.776754643
   -2.932153143   -3.036872898   11.835110302  -25.258962515   18.164135784
   -2.827433388   -3.036872898    9.509747200  -18.965200598   18.265625631
