#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  60
#! SET periodic_psi true
   -3.141592654   -3.141592654   16.283103352  -32.797074168    8.814426210
   -3.036872898   -3.141592654   12.978128308  -30.023841307    9.357341634
   -2.932153143   -3.141592654   10.073713519  -25.209256533    9.818675401
   -2.827433388   -3.141592654    7.761660891  -18.804790889   10.227787010
   -2.722713633   -3.141592654    6.181479108  -11.347918505   10.609951522
   -2.617993878   -3.141592654    5.402803092   -3.644402245   11.041190365
   -2.513274123   -3.141592654    5.402392962    3.342685419   11.631723148
   -2.408554368   -3.141592654    6.057398174    8.772616662   12.434127215
   -2.303834613   -3.141592654    7.182292054   12.286124338   13.401667871
   -2.199114858   -3.141592654    8.578516047   14.036241530   14.394524960
   -2.094395102   -3.141592654   10.080455587   14.294183375   15.273567659
   -1.989675347   -3.141592654   11.543272712   13.337489160   15.997900057
   -1.884955592   -3.141592654   12.846600218   11.236129235   16.632473186
   -1.780235837   -3.141592654   13.884160032    8.352235621   17.304128703
   -1.675516082   -3.141592654   14.607496976    5.394169820   18.095642635
   -1.570796327   -3.141592654   15.062962988    3.409794046   19.036852325
   -1.466076572   -3.141592654   15.409638277    3.431367553   20.202436421
   -1.361356817   -3.141592654   15.898014553    6.203968648   21.799296148
   -1.256637061   -3.141592654   16.835200286   12.056357179   24.174988652
   -1.151917306   -3.141592654   18.546421877   20.954006065   27.679581259
   -1.047197551   -3.141592654   21.336616580   32.570193109   32.426652220
   -0.942477796   -3.141592654   25.451615604   46.093296972   38.149792550
   -0.837758041   -3.141592654   31.023686999   60.097313158   44.175304836
   -0.733038286   -3.141592654   38.005902078   72.701882912   49.590061679
   -0.628318531   -3.141592654   46.140373122   81.748252784   53.375397935
   -0.523598776   -3.141592654   54.947484673   85.283388778   54.575525028
   -0.418879020   -3.141592654   63.769476136   81.864324590   52.361821096
   -0.314159265   -3.141592654   71.839486628   70.884041713   46.195943518
   -0.209439510   -3.141592654   78.376047901   52.685644642   35.996090686
   -0.104719755   -3.141592654   82.685581327   28.726986928   22.331064809
    0.000000000   -3.141592654   84.288146631    1.443031107    6.479469414
