#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  60
#! SET periodic_psi true
   -3.141592654   -3.141592654   16.403963992  -33.862388496    8.745141413
   -3.036872898   -3.141592654   12.992185446  -30.952256364    9.464017371
   -2.932153143   -3.141592654   10.002995403  -25.868357060   10.025843381
   -2.827433388   -3.141592654    7.637305631  -19.153847443   10.461381146
   -2.722713633   -3.141592654    6.034265233  -11.421270252   10.827047051
   -2.617993878   -3.141592654    5.257589849   -3.527011087   11.231514048
   -2.513274123   -3.141592654    5.274640094    3.562687214   11.799109587
   -2.408554368   -3.141592654    5.953171868    9.007129521   12.571262617
   -2.303834613   -3.141592654    7.098560051   12.457132631   13.479331175
   -2.199114858   -3.141592654    8.506477195   14.112172173   14.370733995
   -2.094395102   -3.141592654   10.012694282   14.337388469   15.121779778
   -1.989675347   -3.141592654   11.482987974   13.480323336   15.725020208
   -1.884955592   -3.141592654   12.809515099   11.557638225   16.274328804
   -1.780235837   -3.141592654   13.885579858    8.747308625   16.903631538
   -1.675516082   -3.141592654   14.640355841    5.555670801   17.684489070
   -1.570796327   -3.141592654   15.083657627    2.986744010   18.646200929
   -1.466076572   -3.141592654   15.346974902    2.294358774   19.901437871
   -1.361356817   -3.141592654   15.688118603    4.635042453   21.729443056
   -1.256637061   -3.141592654   16.464791560   10.711960504   24.542891034
   -1.151917306   -3.141592654   18.079134539   20.581956668   28.677452086
   -1.047197551   -3.141592654   20.901095451   33.595230152   34.088529322
   -0.942477796   -3.141592654   25.188551633   48.281197027   40.200257802
   -0.837758041   -3.141592654   31.009649796   62.469399932   45.963995113
   -0.733038286   -3.141592654   38.185734961   73.791159423   50.189647459
   -0.628318531   -3.141592654   46.302216107   80.133497377   51.867716718
   -0.523598776   -3.141592654   54.761655128   80.242980624   50.432960936
   -0.418879020   -3.141592654   62.889603096   73.857703676   45.781600082
   -0.314159265   -3.141592654   70.035254126   61.638410640   38.215185334
   -0.209439510   -3.141592654   75.647911094   44.761585921   28.299537058
   -0.104719755   -3.141592654   79.310076883   24.676128582   16.763605315
    0.000000000   -3.141592654   80.766193138    2.863295240    4.408642126
    0.104719755   -3.141592654   79.921620606  -18.948483496   -7.943725529
    0.209439510   -3.141592654   76.874776727  -38.872181026  -19.453976921
    0.314159265   -3.141592654   71.927737863  -54.889882319  -29.289357443
    0.418879020   -3.141592654   65.591143290  -65.141673430  -36.669821715
    0.523598776   -3.141592654   58.541014234  -68.346394937  -41.023643984
    0.628318531   -3.141592654   51.542236347  -64.172400430  -42.115835811
    0.733038286   -3.141592654   45.329698180  -53.590696754  -40.158783613
    0.837758041   -3.141592654   40.469951153  -38.773686199  -35.816150446
    0.942477796   -3.141592654   37.258511063  -22.569533485  -30.124172535
    1.047197551   -3.141592654   35.694342253   -7.685222972  -24.298844852
    1.151917306   -3.141592654   35.537514941    4.109316278  -19.394932721
    1.256637061   -3.141592654   36.418324066   12.065354151  -15.974105851
    1.361356817   -3.141592654   37.923590510   16.044262629  -13.962987212
    1.466076572   -3.141592654   39.640353468   16.117494694  -12.801021353
    1.570796327   -3.141592654   41.172369330   12.573697807  -11.838927836
    1.675516082   -3.141592654   42.178300849    6.247142123  -10.696373228
    1.780235837   -3.141592654   42.438489084   -1.365469924   -9.365782932
    1.884955592   -3.141592654   41.917394600   -8.369417181   -8.038662952
    1.989675347   -3.141592654   40.767327117  -13.228186684   -6.881824341
    2.094395102   -3.141592654   39.253729240  -15.325341070   -5.861602131
    2.199114858   -3.141592654   37.644518628  -15.210795175   -4.795987316
    2.303834613   -3.141592654   36.104304685  -14.253631764   -3.507653863
    2.408554368   -3.141592654   34.644962966  -13.917520394   -1.911978270
    2.513274123   -3.141592654   33.141433857  -15.160699196   -0.080941853
    2.617993878   -3.141592654   31.408436467  -18.285984833    1.837275938
    2.722713633   -3.141592654   29.266598293  -22.853639851    3.680990011
    2.827433388   -3.141592654   26.613127406  -27.821248460    5.330995630
    2.932153143   -3.141592654   23.471001296  -31.981405575    6.721213531
    3.036872898   -3.141592654   19.988201887  -34.203936796    7.847044571

   -3.141592654   -3.036872898   17.696971442  -33.132951258   15.725529696
   -3.036872898   -3.036872898   14.354932856  -30.344661475   16.324204037
   -2.932153143   -3.036872898   11.424697873  -25.348050344   16.863819016
   -2.827433388   -3.036872898    9.109607408  -18.712071251   17.365460097
   -2.722713633   -3.036872898    7.549945779  -11.028161890   17.804202483
   -2.617993878   -3.036872898    6.815133633   -3.099197144   18.186822990
   -2.513274123   -3.036872898    6.883049132    4.120128214   18.589268688
   -2.408554368   -3.036872898    7.629020032    9.735116711   19.108687245
   -2.303834613   -3.036872898    8.856818102   13.280202525   19.777397744
   -2.199114858   -3.036872898   10.349416716   14.881684945   20.504940514
   -2.094395102   -3.036872898   11.928132404   14.949982312   21.143366693
   -1.989675347   -3.036872898   13.454437154   13.949040247   21.621680471
   -1.884955592   -3.036872898   14.828294734   12.023715007   21.993955861
