#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  60
#! SET periodic_psi true
    1.256637061   -3.141592654  -76.946105600   11.434936210  -15.503061500
    1.361356817   -3.141592654  -75.597536424   13.789878126  -14.191088275
    1.466076572   -3.141592654  -74.163347045   13.110884832  -13.372979903
    1.570796327   -3.141592654  -72.940925145    9.798318471  -12.535391637
    1.675516082   -3.141592654  -72.174739435    4.513920617  -11.417729044
    1.780235837   -3.141592654  -72.019942271   -1.657222248  -10.053148558
    1.884955592   -3.141592654  -72.499463511   -7.389943891   -8.629493679
    1.989675347   -3.141592654  -73.505257578  -11.611669224   -7.303154507
    2.094395102   -3.141592654  -74.850378360  -13.874269178   -6.061348471
    2.199114858   -3.141592654  -76.342931536  -14.520003160   -4.759862440
    2.303834613   -3.141592654  -77.857696638  -14.470551460   -3.250649082
    2.408554368   -3.141592654  -79.374102914  -14.737010117   -1.451066761
    2.513274123   -3.141592654  -80.970630359  -16.047922439    0.575285423
    2.617993878   -3.141592654  -82.776568109  -18.744798311    2.674891580
    2.722713633   -3.141592654  -84.930233158  -22.629263944    4.643441980
    2.827433388   -3.141592654  -87.523115007  -26.953064087    6.307012398
    2.932153143   -3.141592654  -90.549864615  -30.728594545    7.564440672
    3.036872898   -3.141592654  -93.895594384  -32.925018091    8.432088966

   -3.141592654   -3.036872898  -96.023884143  -32.458829263   16.211701701
   -3.036872898   -3.036872898  -99.314094759  -30.054767489   16.520874478
   -2.932153143   -3.036872898 -102.232336824  -25.419928448   16.848352033
   -2.827433388   -3.036872898 -104.569037764  -19.058022296   17.220630820
   -2.722713633   -3.036872898 -106.173072647  -11.540733332   17.567882577
   -2.617993878   -3.036872898 -106.963928769   -3.668294446   17.844683577
   -2.513274123   -3.036872898 -106.952260817    3.610359633   18.104239801
   -2.408554368   -3.036872898 -106.249189534    9.425463267   18.472391454
   -2.303834613   -3.036872898 -105.035234316   13.318502609   19.043011691
   -2.199114858   -3.036872898 -103.515777626   15.325376071   19.780891284
   -2.094395102   -3.036872898 -101.872782175   15.671726504   20.550780364
   -1.989675347   -3.036872898 -100.267612253   14.654500575   21.249816538
   -1.884955592   -3.036872898  -98.832018653   12.441217916   21.880526421
   -1.780235837   -3.036872898  -97.673742236    9.454661291   22.564969622
   -1.675516082   -3.036872898  -96.838098200    6.435110017   23.409080898
   -1.570796327   -3.036872898  -96.272686579    4.486419121   24.443535290
   -1.466076572   -3.036872898  -95.804221031    4.714917135   25.716339088
   -1.361356817   -3.036872898  -95.158749575    7.961897417   27.405345303
   -1.256637061   -3.036872898  -94.000540667   14.550860369   29.851803082
   -1.151917306   -3.036872898  -91.984819926   24.259677233   33.395431691
   -1.047197551   -3.036872898  -88.814163637   36.468194706   38.092630753
   -0.942477796   -3.036872898  -84.280628969   50.087730357   43.546711728
   -0.837758041   -3.036872898  -78.311022687   63.607159331   48.908633581
   -0.733038286   -3.036872898  -71.009370705   75.216446035   53.106205834
   -0.628318531   -3.036872898  -62.680233896   82.898493479   55.043228718
   -0.523598776   -3.036872898  -53.839846086   84.693084742   53.816448287
   -0.418879020   -3.036872898  -45.192050592   79.031151234   48.804652425
   -0.314159265   -3.036872898  -37.563692126   65.178977009   39.821925869
   -0.209439510   -3.036872898  -31.797377555   43.637749822   27.240049726
   -0.104719755   -3.036872898  -28.608710495   16.454882847   12.108584589
    0.000000000   -3.036872898  -28.419474145  -13.029409900   -3.912580772
    0.104719755   -3.036872898  -31.257462221  -40.632611165  -18.815891475
    0.209439510   -3.036872898  -36.713081996  -62.452077370  -30.695070207
    0.314159265   -3.036872898  -44.024486989  -75.730149078  -38.248412080
    0.418879020   -3.036872898  -52.226235588  -79.447754188  -41.096539689
    0.523598776   -3.036872898  -60.341403956  -74.293984481  -39.827967206
    0.628318531   -3.036872898  -67.535256303  -62.213774458  -35.681032210
    0.733038286   -3.036872898  -73.219208946  -45.948047272  -30.063555472
    0.837758041   -3.036872898  -77.111135640  -28.461135203  -24.152647549
    0.942477796   -3.036872898  -79.231673266  -12.491997931  -18.735692083
    1.047197551   -3.036872898  -79.849602525    0.036207713  -14.286157055
    1.151917306   -3.036872898  -79.371270342    8.439240214  -11.025098256
    1.256637061   -3.036872898  -78.215657294   13.069583507   -8.947626583
    1.361356817   -3.036872898  -76.739756496   14.672008705   -7.787528403
    1.466076572   -3.036872898  -75.227677671   13.795929901   -7.070561538
    1.570796327   -3.036872898  -73.923562996   10.703413289   -6.317517797
    1.675516082   -3.036872898  -73.043970743    5.753968269   -5.266382689
    1.780235837   -3.036872898  -72.747405994   -0.233513122   -3.941715304
    1.884955592   -3.036872898  -73.077963039   -6.008988439   -2.543627859
    1.989675347   -3.036872898  -73.945994891  -10.361543592   -1.251986942
    2.094395102   -3.036872898  -75.163332364  -12.654785441   -0.051826162
    2.199114858   -3.036872898  -76.520399191  -13.128928640    1.243738300
    2.303834613   -3.036872898  -77.872388355  -12.733486640    2.848728666
    2.408554368   -3.036872898  -79.187993553  -12.648967216    4.875012506
    2.513274123   -3.036872898  -80.553527286  -13.760146268    7.233553005
    2.617993878   -3.036872898  -82.119369830  -16.498466011    9.681345831
    2.722713633   -3.036872898  -84.050569861  -20.664078118   11.924735056
    2.827433388   -3.036872898  -86.460195853  -25.437425425   13.738156870
    2.932153143   -3.036872898  -89.354436074  -29.706091397   15.008375676
    3.036872898   -3.036872898  -92.615052542  -32.297582650   15.778084752

   -3.141592654   -2.932153143  -93.988163134  -32.135767393   22.292036498
   -3.036872898   -2.932153143  -97.248625307  -29.782565036   22.567031770
   -2.932153143   -2.932153143 -100.136166139  -25.101578744   22.819630771
   -2.827433388   -2.932153143 -102.437644353  -18.725344941   23.097091985
   -2.722713633   -2.932153143 -104.010011668  -11.283420871   23.331138018
   -2.617993878   -2.932153143 -104.779549306   -3.509172742   23.452318423
   -2.513274123   -2.932153143 -104.752593748    3.773366713   23.493669762
   -2.408554368   -2.932153143 -104.025107598    9.754934455   23.608749737
   -2.303834613   -2.932153143 -102.764065731   13.886692421   23.947889880
   -2.199114858   -2.932153143 -101.175828157   16.045700670   24.520311867
   -2.094395102   -2.932153143  -99.456774711   16.389358548   25.190663492
   -1.989675347   -2.932153143  -97.781290535   15.275341618   25.823829088
   -1.884955592   -2.932153143  -96.283277001   13.037877947   26.384514995
   -1.780235837   -2.932153143  -95.057996026   10.160559009   26.989857486
   -1.675516082   -2.932153143  -94.138466895    7.332508378   27.766134188
   -1.570796327   -2.932153143  -93.467469629    5.614174469   28.773276500
   -1.466076572   -2.932153143  -92.865421411    6.170843416   30.080694483
   -1.361356817   -2.932153143  -92.039106117   10.023514236   31.868699269
   -1.256637061   -2.932153143  -90.617205953   17.589570853   34.457571710
   -1.151917306   -2.932153143  -88.221970752   28.476183474   38.118397862
   -1.047197551   -2.932153143  -84.555793021   41.638539327   42.791981719
   -0.942477796   -2.932153143  -79.461743561   55.463309534   47.914457009
   -0.837758041   -2.932153143  -72.966888239   68.076813967   52.451747978
   -0.733038286   -2.932153143  -65.298014173   77.570669672   55.168307144
   -0.628318531   -2.932153143  -56.879165098   82.117271753   54.909418922
   -0.523598776   -2.932153143  -48.316040734   80.102795793   50.885608965
   -0.418879020   -2.932153143  -40.359510561   70.438868323   42.820522052
   -0.314159265   -2.932153143  -33.827353469   52.955650231   31.058750165
   -0.209439510   -2.932153143  -29.490468390   28.790418347   16.572998775
   -0.104719755   -2.932153143  -27.926975230    0.567787375    0.906914871
    0.000000000   -2.932153143  -29.372024462  -28.018830684  -14.069685296
    0.104719755   -2.932153143  -33.648966138  -52.830770831  -26.491387803
    0.209439510   -2.932153143  -40.171847666  -70.465197181  -34.918655139
    0.314159265   -2.932153143  -48.075972570  -79.017963864  -38.695720916
    0.418879020   -2.932153143  -56.390707141  -78.450632271  -38.092070352
    0.523598776   -2.932153143  -64.227715624  -70.204618712  -34.185257936
    0.628318531   -2.932153143  -70.896782411  -56.510529641  -28.465508043
    0.733038286   -2.932153143  -75.957579813  -39.917267087  -22.330192447
    0.837758041   -2.932153143  -79.240033247  -22.936312895  -16.726539726
    0.942477796   -2.932153143  -80.828276907   -7.888830691  -12.073613661
    1.047197551   -2.932153143  -81.019962552    3.566662308   -8.446996111
    1.151917306   -2.932153143  -80.229102020   10.885985743   -5.771334608
    1.256637061   -2.932153143  -78.868308481   14.573215322   -3.932213974
    1.361356817   -2.932153143  -77.270352491   15.560452920   -2.741913821
    1.466076572   -2.932153143  -75.677979934   14.503623280   -1.898638867
    1.570796327   -2.932153143  -74.292162393   11.584833536   -1.070493042
    1.675516082   -2.932153143  -73.304158000    6.929812716   -0.041753707
    1.780235837   -2.932153143  -72.873142879    1.120302814    1.203302128
    1.884955592   -2.932153143  -73.061249910   -4.680145370    2.529086835
    1.989675347   -2.932153143  -73.795726465   -9.137286464    3.799533874
    2.094395102   -2.932153143  -74.886182772  -11.422161098    5.040341963
    2.199114858   -2.932153143  -76.103203796  -11.656884500    6.434841455
    2.303834613   -2.932153143  -77.279256654  -10.827408314    8.192124754
    2.408554368   -2.932153143  -78.372322527  -10.316843021   10.398243401
    2.513274123   -2.932153143  -79.479903825  -11.213198521   12.929897959
    2.617993878   -2.932153143  -80.780517188  -14.039061350   15.503253709
    2.722713633   -2.932153143  -82.470999175  -18.562178095   17.819913439
    2.827433388   -2.932153143  -84.687142514  -23.861163869   19.684365387
    2.932153143   -2.932153143  -87.445848407  -28.684693221   21.010609281
    3.036872898   -2.932153143  -90.624380292  -31.723307837   21.835326936

   -3.141592654   -2.827433388  -91.410184930  -31.711095333   26.471760772
   -3.036872898   -2.827433388  -94.636634587  -29.529183207   26.863786471
   -2.932153143   -2.827433388  -97.501136567  -24.903896033   27.047323596
   -2.827433388   -2.827433388  -99.782952290  -18.559981915   27.127547876
   -2.722713633   -2.827433388 -101.341726053  -11.200233240   27.136968109
   -2.617993878   -2.827433388 -102.108105449   -3.524821445   27.075661826
   -2.513274123   -2.827433388 -102.084699458    3.753511030   26.985229370
   -2.408554368   -2.827433388 -101.352355324    9.897609874   26.990748766
   -2.303834613   -2.827433388 -100.063115873   14.283494770   27.212764339
   -2.199114858   -2.827433388  -98.422254228   16.629339504   27.654638497
   -2.094395102   -2.827433388  -96.639635782   17.005492236   28.196491736
   -1.989675347   -2.827433388  -94.903218398   15.815866692   28.721857892
   -1.884955592   -2.827433388  -93.350564352   13.567125753   29.202762388
   -1.780235837   -2.827433388  -92.064367735   10.821661332   29.763618201
   -1.675516082   -2.827433388  -91.063356857    8.235927884   30.551527333
   -1.570796327   -2.827433388  -90.282315092    6.824964690   31.660963709
   -1.466076572   -2.827433388  -89.533892806    7.783714888   33.169802875
   -1.361356817   -2.827433388  -88.508707617   12.262251592   35.197216959
   -1.256637061   -2.827433388  -86.808199543   20.715049338   37.924923884
   -1.151917306   -2.827433388  -84.035029583   32.553829070   41.437674122
   -1.047197551   -2.827433388  -79.905538522   46.310651388   45.522324085
   -0.942477796   -2.827433388  -74.326883319   59.874558199   49.532637018
   -0.837758041   -2.827433388  -67.435596922   71.041579259   52.443557828
   -0.733038286   -2.827433388  -59.586366548   77.868257269   53.086150074
   -0.628318531   -2.827433388  -51.318602829   78.818560145   50.445345258
   -0.523598776   -2.827433388  -43.310153179   72.790679823   43.951167925
   -0.418879020   -2.827433388  -36.322858584   59.340075155   33.668814722
   -0.314159265   -2.827433388  -31.115395646   38.961638564   20.360135506
   -0.209439510   -2.827433388  -28.333499105   13.383202917    5.404897837
   -0.104719755   -2.827433388  -28.377875062  -14.412459478   -9.397377713
    0.000000000   -2.827433388  -31.286819826  -40.699192447  -22.197872031
    0.104719755   -2.827433388  -36.703751069  -61.716812035  -31.453905377
    0.209439510   -2.827433388  -43.920846400  -74.776188241  -36.288314063
    0.314159265   -2.827433388  -52.038290221  -78.864595620  -36.677825618
    0.418879020   -2.827433388  -60.142722503  -74.785366590  -33.421754831
    0.523598776   -2.827433388  -67.475851726  -64.496637134  -27.889773511
    0.628318531   -2.827433388  -73.507440265  -50.257270956  -21.608256795
    0.733038286   -2.827433388  -77.935903650  -34.214756217  -15.800672281
    0.837758041   -2.827433388  -80.674923899  -18.283531452  -11.107333601
    0.942477796   -2.827433388  -81.833170044   -4.304480760   -7.583248265
    1.047197551   -2.827433388  -81.696915865    6.281833045   -4.951718152
    1.151917306   -2.827433388  -80.658570635   12.917672622   -2.892945936
    1.256637061   -2.827433388  -79.114707157   16.047959072   -1.226847025
    1.361356817   -2.827433388  -77.384572022   16.633540548    0.112272665
    1.466076572   -2.827433388  -75.690789061   15.399825490    1.206803657
    1.570796327   -2.827433388  -74.209461091   12.536014352    2.201803321
    1.675516082   -2.827433388  -73.112455656    8.059956366    3.254474782
    1.780235837   -2.827433388  -72.554331606    2.394839616    4.439595019
    1.884955592   -2.827433388  -72.606356946   -3.382371944    5.719221341
    1.989675347   -2.827433388  -73.206461024   -7.865534740    7.024180997
    2.094395102   -2.827433388  -74.161489700  -10.077804371    8.376627536
    2.199114858   -2.827433388  -75.224920929  -10.041538084    9.913567676
    2.303834613   -2.827433388  -76.209985359   -8.785910091   11.787710034
    2.408554368   -2.827433388  -77.068296659   -7.890395729   14.034202293
    2.513274123   -2.827433388  -77.911332221   -8.636020642   16.515483644
    2.617993878   -2.827433388  -78.946421443  -11.595756899   18.977147356
    2.722713633   -2.827433388  -80.397885683  -16.462736450   21.205119181
    2.827433388   -2.827433388  -82.417293596  -22.213031601   23.100530917
    2.932153143   -2.827433388  -85.028228503  -27.507571337   24.620807849
    3.036872898   -2.827433388  -88.106683785  -30.974434352   25.743670553

   -3.141592654   -2.722713633  -88.517944730  -30.981194575   28.208254605
   -3.036872898   -2.722713633  -91.690310645  -29.204054346   28.859994279
   -2.932153143   -2.722713633  -94.536152726  -24.848291283   29.041076542
   -2.827433388   -2.722713633  -96.819463460  -18.631602319   28.939189027
   -2.722713633   -2.722713633  -98.388569073  -11.319667618   28.740315733
   -2.617993878   -2.722713633  -99.168179467   -3.649330909   28.560173196
   -2.513274123   -2.722713633  -99.155840356    3.688944163   28.453710168
   -2.408554368   -2.722713633  -98.423099742    9.988428541   28.469002395
   -2.303834613   -2.722713633  -97.113796598   14.571915180   28.637006217
   -2.199114858   -2.722713633  -95.434363238   17.057027370   28.930458189
   -2.094395102   -2.722713633  -93.605143213   17.461639262   29.272099239
   -1.989675347   -2.722713633  -91.822871838   16.234316986   29.615777161
   -1.884955592   -2.722713633  -90.225585801   14.030064224   29.984420184
   -1.780235837   -2.722713633  -88.882030789   11.484947350   30.520172002
   -1.675516082   -2.722713633  -87.794596265    9.240240673   31.386794667
   -1.570796327   -2.722713633  -86.886655811    8.258708158   32.706304385
   -1.466076572   -2.722713633  -85.963302154    9.704007964   34.542190841
   -1.361356817   -2.722713633  -84.708511312   14.749619143   36.896258081
   -1.256637061   -2.722713633  -82.716248186   23.802304231   39.720388896
   -1.151917306   -2.722713633  -79.593949212   36.092055848   42.831744936
   -1.047197551   -2.722713633  -75.089352544   49.830243902   45.844200165
   -0.942477796   -2.722713633  -69.178135833   62.553370096   48.107157412
   -0.837758041   -2.722713633  -62.096253691   71.834600867   48.768696162
   -0.733038286   -2.722713633  -54.308191611   75.765134966   46.927494448
   -0.628318531   -2.722713633  -46.444232810   73.137732180   41.886769226
   -0.523598776   -2.722713633  -39.225852466   63.423085351   33.396185345
   -0.418879020   -2.722713633  -33.390776443   46.860560526   21.845981982
   -0.314159265   -2.722713633  -29.601973624   24.602955298    8.278541106
   -0.209439510   -2.722713633  -28.349408192   -1.147234543   -5.749081103
   -0.104719755   -2.722713633  -29.843691574  -27.276379515  -18.448695563
    0.000000000   -2.722713633  -33.940926393  -50.298081765  -28.224414576
    0.104719755   -2.722713633  -40.146492000  -67.073222769  -34.001475305
    0.209439510   -2.722713633  -47.691810731  -75.728498176  -35.496220833
    0.314159265   -2.722713633  -55.704324698  -76.069872842  -33.234606137
    0.418879020   -2.722713633  -63.374525697  -69.514354085  -28.370157026
    0.523598776   -2.722713633  -70.092835838  -58.260950475  -22.336807675
    0.628318531   -2.722713633  -75.480665783  -44.368978318  -16.468756556
    0.733038286   -2.722713633  -79.348446611  -29.460335236  -11.657427503
    0.837758041   -2.722713633  -81.658663122  -14.818878347   -8.188378419
    0.942477796   -2.722713633  -82.509457158   -1.826351951   -5.819579978
    1.047197551   -2.722713633  -82.145412809    8.217831831   -4.059033556
    1.151917306   -2.722713633  -80.918329057   14.608783657   -2.478368107
    1.256637061   -2.722713633  -79.205795594   17.563532934   -0.910255503
    1.361356817   -2.722713633  -77.326953681   17.944447369    0.583271589
    1.466076572   -2.722713633  -75.505888129   16.523427499    1.904256630
    1.570796327   -2.722713633  -73.911655386   13.587739734    3.055220154
    1.675516082   -2.722713633  -72.701946428    9.174742379    4.154982826
    1.780235837   -2.722713633  -72.020548340    3.627903657    5.331471078
    1.884955592   -2.722713633  -71.938292985   -2.065718936    6.623715478
    1.989675347   -2.722713633  -72.397689753   -6.495625938    8.006677868
    2.094395102   -2.722713633  -73.204527105   -8.597962639    9.474186222
    2.199114858   -2.722713633  -74.101413487   -8.323770672   11.095412065
    2.303834613   -2.722713633  -74.889304922   -6.738406382   12.953022142
    2.408554368   -2.722713633  -75.518359954   -5.574864989   15.044663061
    2.513274123   -2.722713633  -76.113356768   -6.252594519   17.262174800
    2.617993878   -2.722713633  -76.903737917   -9.334306971   19.446946541
    2.722713633   -2.722713633  -78.129193411  -14.409738909   21.524476900
    2.827433388   -2.722713633  -79.945597240  -20.392219619   23.509418680
    2.932153143   -2.722713633  -82.379494982  -25.960522315   25.381871585
    3.036872898   -2.722713633  -85.314619282  -29.797644050   27.010307054

   -3.141592654   -2.617993878  -85.576559677  -29.843861947   27.458638319
   -3.036872898   -2.617993878  -88.664797529  -28.721143186   28.405406893
   -2.932153143   -2.617993878  -91.488096595  -24.861189081   28.664444723
   -2.827433388   -2.617993878  -93.786608074  -18.868367074   28.497466731
   -2.722713633   -2.617993878  -95.381865285  -11.556231015   28.218779230
   -2.617993878   -2.617993878  -96.181245777   -3.781010581   28.034191108
   -2.513274123   -2.617993878  -96.176739050    3.675542854   27.991377790
   -2.408554368   -2.617993878  -95.439858820   10.081134711   28.045462093
   -2.303834613   -2.617993878  -94.116349198   14.741205171   28.134978496
   -2.199114858   -2.617993878  -92.416535006   17.265735964   28.219297897
   -2.094395102   -2.617993878  -90.565219490   17.682598788   28.294661016
   -1.989675347   -2.617993878  -88.758901102   16.482998186   28.412409413
   -1.884955592   -2.617993878  -87.129868522   14.418725361   28.656584867
   -1.780235837   -2.617993878  -85.731617278   12.172772374   29.170002034
   -1.675516082   -2.617993878  -84.549545533   10.383527212   30.106254953
   -1.570796327   -2.617993878  -83.493679945    9.953775570   31.592924422
   -1.466076572   -2.617993878  -82.363815095   11.945682139   33.666679083
   -1.361356817   -2.617993878  -80.850358687   17.428640776   36.207225088
   -1.256637061   -2.617993878  -78.565197358   26.670491724   38.927183007
   -1.151917306   -2.617993878  -75.149511878   38.756236552   41.372617152
   -1.047197551   -2.617993878  -70.400253548   51.736955690   42.995783683
   -0.942477796   -2.617993878  -64.359242164   63.012655996   43.190412219
   -0.837758041   -2.617993878  -57.338397138   70.094463889   41.365225159
   -0.733038286   -2.617993878  -49.877063982   71.187722964   37.001962288
   -0.628318531   -2.617993878  -42.656829356   65.407998811   29.826007311
   -0.523598776   -2.617993878  -36.406035999   52.767268576   19.958929074
   -0.418879020   -2.617993878  -31.806282405   34.117169132    8.072194138
   -0.314159265   -2.617993878  -29.402755496   11.157078416   -4.648870300
   -0.209439510   -2.617993878  -29.522363715  -13.610458736  -16.677054506
   -0.104719755   -2.617993878  -32.198962387  -37.154936996  -26.454038356
    0.000000000   -2.617993878  -37.142198764  -56.429349597  -32.797218174
    0.104719755   -2.617993878  -43.772562236  -69.046791048  -35.163213700
    0.209439510   -2.617993878  -51.321156371  -73.940838073  -33.816475653
    0.314159265   -2.617993878  -58.993693688  -71.573680122  -29.702224017
    0.418879020   -2.617993878  -66.112048737  -63.693735567  -24.148592747
    0.523598776   -2.617993878  -72.211699180  -52.452509052  -18.467699165
    0.628318531   -2.617993878  -77.036197995  -39.525723384  -13.640245160
    0.733038286   -2.617993878  -80.467479163  -25.974519531  -10.132816040
    0.837758041   -2.617993878  -82.479211949  -12.537173067   -7.878108158
    0.942477796   -2.617993878  -83.133020643   -0.256117037   -6.437599467
    1.047197551   -2.617993878  -82.617873878    9.599498563   -5.265272204
    1.151917306   -2.617993878  -81.241626191   16.088355456   -3.970971046
    1.256637061   -2.617993878  -79.368075671   19.124107524   -2.466276023
    1.361356817   -2.617993878  -77.328138990   19.423111487   -0.905554605
    1.466076572   -2.617993878  -75.361684827   17.808587089    0.524367254
    1.570796327   -2.617993878  -73.641366009   14.728356277    1.766149953
    1.675516082   -2.617993878  -72.313387198   10.317364514    2.923004946
    1.780235837   -2.617993878  -71.506624379    4.883096776    4.145280750
    1.884955592   -2.617993878  -71.285904805   -0.684973679    5.499920052
    1.989675347   -2.617993878  -71.595640211   -5.026806168    6.970171013
    2.094395102   -2.617993878  -72.244315874   -7.038496029    8.510461134
    2.199114858   -2.617993878  -72.970731748   -6.620410958   10.126554746
    2.303834613   -2.617993878  -73.570369161   -4.852369965   11.843348311
    2.408554368   -2.617993878  -73.994454162   -3.555273914   13.646972847
    2.513274123   -2.617993878  -74.375928298   -4.213100326   15.493792406
    2.617993878   -2.617993878  -74.954287110   -7.326297212   17.352182937
    2.722713633   -2.617993878  -75.969432186  -12.385913427   19.288545236
    2.827433388   -2.617993878  -77.570997848  -18.315620145   21.399204659
    2.932153143   -2.617993878  -79.788062069  -23.931864692   23.649934284
    3.036872898   -2.617993878  -82.524620534  -28.079724889   25.788119035

   -3.141592654   -2.513274123  -82.832224146  -28.383787697   24.519222693
   -3.036872898   -2.513274123  -85.810052295  -28.064930370   25.648548910
   -2.932153143   -2.513274123  -88.599998748  -24.831119151   26.024112827
   -2.827433388   -2.513274123  -90.912862333  -19.114721366   25.934407462
   -2.722713633   -2.513274123  -92.534349617  -11.773542994   25.731659573
   -2.617993878   -2.513274123  -93.348762456   -3.844676843   25.637217115
   -2.513274123   -2.513274123  -93.344541161    3.721098020   25.668769182
   -2.408554368   -2.513274123  -92.601668515   10.135627948   25.717531595
   -2.303834613   -2.513274123  -91.275183340   14.735321081   25.677913243
   -2.199114858   -2.513274123  -89.578690404   17.210844340   25.533845718
   -2.094395102   -2.513274123  -87.733013878   17.651788530   25.363200739
   -1.989675347   -2.513274123  -85.924720117   16.571556393   25.297393944
   -1.884955592   -2.513274123  -84.275343865   14.745579956   25.449619467
   -1.780235837   -2.513274123  -82.825156999   12.863839528   25.922048365
   -1.675516082   -2.513274123  -81.545792262   11.575827413   26.817667321
   -1.570796327   -2.513274123  -80.334791960   11.735064753   28.243756341
   -1.466076572   -2.513274123  -78.989258978   14.260742409   30.218070647
   -1.361356817   -2.513274123  -77.216450447   20.010706995   32.551565932
   -1.256637061   -2.513274123  -74.667764944   29.031737927   34.795311361
   -1.151917306   -2.513274123  -71.042999802   40.292850118   36.301679439
   -1.047197551   -2.513274123  -66.203035594   51.841312365   36.407329715
   -0.942477796   -2.513274123  -60.249855357   61.164574744   34.570892289
   -0.837758041   -2.513274123  -53.543100983   65.892424398   30.467494232
   -0.733038286   -2.513274123  -46.655405050   64.429583197   23.974362943
   -0.628318531   -2.513274123  -40.274499901   56.186641010   15.242050639
   -0.523598776   -2.513274123  -35.097263380   41.621194185    4.740743495
   -0.418879020   -2.513274123  -31.723709253   22.051242466   -6.658462922
   -0.314159265   -2.513274123  -30.573027859   -0.455777206  -17.753757771
   -0.209439510   -2.513274123  -31.820518268  -23.293263451  -27.196142939
   -0.104719755   -2.513274123  -35.354670292  -43.687838046  -33.780815498
    0.000000000   -2.513274123  -40.785537595  -59.149285256  -36.789501323
    0.104719755   -2.513274123  -47.503216215  -68.070380301  -36.173551111
    0.209439510   -2.513274123  -54.790095843  -70.100546512  -32.624737853
    0.314159265   -2.513274123  -61.965759668  -66.152304131  -27.345094742
    0.418879020   -2.513274123  -68.493305090  -58.026159778  -21.680145623
    0.523598776   -2.513274123  -74.034287200  -47.571072757  -16.714266641
    0.628318531   -2.513274123  -78.414169561  -35.953872395  -13.033497050
    0.733038286   -2.513274123  -81.542055282  -23.708865106  -10.703105601
    0.837758041   -2.513274123  -83.369121116  -11.189961036   -9.378695591
    0.942477796   -2.513274123  -83.905619082    0.721566161   -8.534511246
